data,hora,corrente,potencia
2026-08-04,16:15:49,1.361,172.8
2026-08-04,16:15:49,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:50,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:51,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:52,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:53,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:54,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:55,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:56,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:57,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:58,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:15:59,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:00,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:01,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:02,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:03,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:04,1.361,172.8
2026-08-04,16:16:05,1.361,172.8
2026-08-04,16:16:05,1.361,172.8
2026-08-04,16:16:05,1.361,172.8
2026-08-04,16:16:05,1.361,172.9
2026-08-04,16:16:05,1.361,172.9
2026-08-04,16:16:05,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:06,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:07,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:08,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:09,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:10,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:11,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:12,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:13,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:14,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:15,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:16,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:17,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:18,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:19,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:20,1.361,172.9
2026-08-04,16:16:21,1.361,172.8
2026-08-04,16:16:21,1.361,172.8
2026-08-04,16:16:21,1.361,172.8
2026-08-04,16:16:21,1.361,172.8
2026-08-04,16:16:21,1.361,172.8
2026-08-04,16:16:21,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:22,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:23,1.361,172.9
2026-08-04,16:16:24,1.361,172.9
2026-08-04,16:16:24,1.362,172.9
2026-08-04,16:16:24,1.362,172.9
2026-08-04,16:16:24,1.362,172.9
2026-08-04,16:16:24,1.362,172.9
2026-08-04,16:16:24,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:25,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:26,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:27,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:28,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:29,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:30,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:31,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:32,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:33,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:34,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:35,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:36,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:37,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:38,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:39,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:40,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:41,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:42,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:43,1.362,172.9
2026-08-04,16:16:44,1.362,172.9
2026-08-04,16:16:44,1.362,172.9
2026-08-04,16:16:44,1.361,172.9
2026-08-04,16:16:44,1.361,172.9
2026-08-04,16:16:44,1.361,172.9
2026-08-04,16:16:44,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:45,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:46,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:47,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:48,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:49,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:50,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:51,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:52,1.361,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:53,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:54,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:55,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:56,1.362,172.9
2026-08-04,16:16:57,1.362,172.9
2026-08-04,16:16:57,1.362,173.0
2026-08-04,16:16:57,1.362,173.0
2026-08-04,16:16:57,1.362,173.0
2026-08-04,16:16:57,1.362,173.0
2026-08-04,16:16:57,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:58,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:16:59,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:00,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:01,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:02,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:03,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:04,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:05,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:06,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:07,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:08,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:09,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:10,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:11,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:12,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:13,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:14,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:15,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:16,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:17,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:18,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:19,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:20,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:21,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:22,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:23,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:24,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:25,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:26,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:27,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:28,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:29,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:30,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:31,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:32,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:33,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:34,1.362,173.0
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:35,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:36,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:37,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:38,1.362,172.9
2026-08-04,16:17:39,1.362,172.9
2026-08-04,16:17:39,1.362,172.9
2026-08-04,16:17:39,1.362,172.9
2026-08-04,16:17:39,1.362,172.9
